"survey_series_id","survey_id","species_code","survey_desc","trip_id","year","fishing_event_id","fe_major_level_id","latitude","longitude","grouping_code","major_stat_area_code","minor_stat_area_code","depth_m","duration_min","doorspread_m","speed_mpm","tow_length_m","catch_weight","density_kgpm2","catch_count","density_pcpm2","skate_count","hook_count","density_ppkm2","survey_series_desc","survey_abbrev","species_common_name","species_science_name","species_desc"
1,304,"4XE","2011 Queen Charlotte Sound Synoptic",71287,2011,2536347,37,52.632233,-129.366633,22,"07","07",128,19,63.1,85.000017,1650,0.09,8.64428757e-07,1,9.81291477972495e-06,NA,NA,NA,"Queen Charlotte Sound Synoptic Bottom Trawl","SYN QCS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,371,"4XE","2011 IPHC Longline Survey",NA,2011,2590494,1,48.666833,-125.094166,131,NA,NA,56.6,NA,NA,NA,NA,0,NA,1,NA,6,584,34.132136,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,371,"4XE","2011 IPHC Longline Survey",NA,2011,2590495,2,48.666666,-125.358333,131,NA,NA,60.3,NA,NA,NA,NA,0,NA,1,NA,6,579,34.426886,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,371,"4XE","2011 IPHC Longline Survey",NA,2011,2590504,11,48.8335,-125.904833,131,NA,NA,56.6,NA,NA,NA,NA,0,NA,1,NA,6,576,34.606193,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,371,"4XE","2011 IPHC Longline Survey",NA,2011,2590509,16,49.1665,-126.657166,131,NA,NA,122.5,NA,NA,NA,NA,0,NA,1,NA,6,598,33.333055,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,371,"4XE","2011 IPHC Longline Survey",NA,2011,2590511,18,49.3335,-126.3615,131,NA,NA,40.2,NA,NA,NA,NA,0,NA,20,NA,6,592,673.417818,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,371,"4XE","2011 IPHC Longline Survey",NA,2011,2590513,20,49.515333,-126.633666,131,NA,NA,38.4,NA,NA,NA,NA,0,NA,37,NA,6,574,1284.890584,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,371,"4XE","2011 IPHC Longline Survey",NA,2011,2590514,21,48.8335,-126.402333,131,NA,NA,177.3,NA,NA,NA,NA,0,NA,2,NA,6,589,67.684779,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,371,"4XE","2011 IPHC Longline Survey",NA,2011,2590516,23,48.999833,-126.113833,131,NA,NA,65.8,NA,NA,NA,NA,0,NA,6,NA,6,588,203.399667,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,371,"4XE","2011 IPHC Longline Survey",NA,2011,2590527,34,50.319833,-128.183666,131,NA,NA,151.7,NA,NA,NA,NA,0,NA,2,NA,6,593,67.22822,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,371,"4XE","2011 IPHC Longline Survey",NA,2011,2590529,36,50.833333,-128.445,131,NA,NA,51.2,NA,NA,NA,NA,0,NA,9,NA,6,595,301.510095,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,371,"4XE","2011 IPHC Longline Survey",NA,2011,2590530,37,50.666833,-128.444833,131,NA,NA,76.8,NA,NA,NA,NA,0,NA,6,NA,6,587,203.746174,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,371,"4XE","2011 IPHC Longline Survey",NA,2011,2590542,49,51.000166,-128.712333,132,NA,NA,64,NA,NA,NA,NA,0,NA,1,NA,6,592,33.67089,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,371,"4XE","2011 IPHC Longline Survey",NA,2011,2590543,50,51,-128.977666,132,NA,NA,78.6,NA,NA,NA,NA,0,NA,6,NA,6,580,206.20518,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,371,"4XE","2011 IPHC Longline Survey",NA,2011,2590548,55,51.5,-128.738833,132,NA,NA,51.2,NA,NA,NA,NA,0,NA,11,NA,6,584,375.453496,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,371,"4XE","2011 IPHC Longline Survey",NA,2011,2590550,57,51.016666,-127.95,131,NA,NA,36.5,NA,NA,NA,NA,0,NA,16,NA,6,596,535.118588,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,371,"4XE","2011 IPHC Longline Survey",NA,2011,2590551,58,50.986333,-128.216666,131,NA,NA,82.2,NA,NA,NA,NA,0,NA,13,NA,6,587,441.450045,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,371,"4XE","2011 IPHC Longline Survey",NA,2011,2590574,81,51.515166,-128.9835,132,NA,NA,43.8,NA,NA,NA,NA,0,NA,5,NA,6,564,176.712477,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,371,"4XE","2011 IPHC Longline Survey",NA,2011,2590577,84,51.3185,-127.916833,132,NA,NA,126.1,NA,NA,NA,NA,0,NA,2,NA,6,593,67.22822,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,371,"4XE","2011 IPHC Longline Survey",NA,2011,2590578,85,51.333333,-128.161,132,NA,NA,73.1,NA,NA,NA,NA,0,NA,1,NA,6,598,33.333055,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,371,"4XE","2011 IPHC Longline Survey",NA,2011,2590580,87,51.666666,-128.410166,132,NA,NA,142.6,NA,NA,NA,NA,0,NA,1,NA,6,605,32.947384,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,371,"4XE","2011 IPHC Longline Survey",NA,2011,2590581,88,51.819833,-128.4335,132,NA,NA,146.3,NA,NA,NA,NA,0,NA,1,NA,6,597,33.38889,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,371,"4XE","2011 IPHC Longline Survey",NA,2011,2590582,89,51.833333,-128.677666,132,NA,NA,80.4,NA,NA,NA,NA,0,NA,3,NA,6,601,99.500003,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,371,"4XE","2011 IPHC Longline Survey",NA,2011,2590610,117,52.000166,-128.943666,132,NA,NA,117,NA,NA,NA,NA,0,NA,1,NA,6,597,33.38889,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,371,"4XE","2011 IPHC Longline Survey",NA,2011,2665168,2,54.347,-130.583333,134,NA,NA,69.4,NA,NA,NA,NA,0,NA,17,NA,6,597,567.611133,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,371,"4XE","2011 IPHC Longline Survey",NA,2011,2665169,3,54.179333,-130.583333,134,NA,NA,84.1,NA,NA,NA,NA,0,NA,16,NA,6,597,534.222242,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,371,"4XE","2011 IPHC Longline Survey",NA,2011,2665170,4,53.153666,-130.583333,134,NA,NA,184.7,NA,NA,NA,NA,0,NA,1,NA,6,596,33.444911,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,371,"4XE","2011 IPHC Longline Survey",NA,2011,2665181,15,53.321,-130.866666,134,NA,NA,135.3,NA,NA,NA,NA,0,NA,1,NA,6,599,33.277408,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,371,"4XE","2011 IPHC Longline Survey",NA,2011,2665184,18,53.6805,-130.583166,134,NA,NA,32.9,NA,NA,NA,NA,0,NA,36,NA,6,597,1202.000046,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,371,"4XE","2011 IPHC Longline Survey",NA,2011,2665186,20,53.652666,-130.866666,134,NA,NA,45.7,NA,NA,NA,NA,0,NA,36,NA,6,601,1194.000046,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,371,"4XE","2011 IPHC Longline Survey",NA,2011,2665187,21,53.819333,-130.866666,134,NA,NA,76.8,NA,NA,NA,NA,0,NA,18,NA,6,600,597.995023,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,371,"4XE","2011 IPHC Longline Survey",NA,2011,2665188,22,54.348166,-131.150166,134,NA,NA,64,NA,NA,NA,NA,0,NA,27,NA,6,600,896.992534,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,371,"4XE","2011 IPHC Longline Survey",NA,2011,2665191,25,54.5125,-131.15,134,NA,NA,133.5,NA,NA,NA,NA,0,NA,5,NA,6,599,166.38704,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,371,"4XE","2011 IPHC Longline Survey",NA,2011,2665199,33,54.320166,-133.149833,134,NA,NA,462.6,NA,NA,NA,NA,0,NA,1,NA,6,597,33.38889,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,371,"4XE","2011 IPHC Longline Survey",NA,2011,2665208,42,54.154,-133.149833,134,NA,NA,53,NA,NA,NA,NA,0,NA,14,NA,6,600,465.10724,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
4,382,"4XE","2012 West Coast Vancouver Island Synoptic",72527,2012,2787054,60,48.7924,-126.363866,67,"03","24",235,20,64.6,86.666684,1710,0.68,6.155740228e-06,1,8.93069599904775e-06,NA,NA,NA,"West Coast Vancouver Island Synoptic Bottom Trawl","SYN WCVI","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
4,382,"4XE","2012 West Coast Vancouver Island Synoptic",72527,2012,2787076,68,48.93075,-126.44785,66,"03","24",159,24,64.6,86.666684,1710,1.04,9.414661525e-06,1,7.44224666587313e-06,NA,NA,NA,"West Coast Vancouver Island Synoptic Bottom Trawl","SYN WCVI","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
4,382,"4XE","2012 West Coast Vancouver Island Synoptic",72527,2012,2787107,75,49.118016,-126.189566,65,"03","24",55,17,64.6,90.000018,1360,0.36,4.097614278e-06,1,1.01175640947818e-05,NA,NA,NA,"West Coast Vancouver Island Synoptic Bottom Trawl","SYN WCVI","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
3,421,"4XE","2013 Hecate Strait Synoptic",74270,2013,3233303,127,53.1721,-131.36995,72,"07","02",25,19,35.9,90.000018,1700,0.4,6.554153695e-06,1,1.62895600188965e-05,NA,NA,NA,"Hecate Strait Synoptic Bottom Trawl","SYN HS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
3,421,"4XE","2013 Hecate Strait Synoptic",74270,2013,3233309,29,53.260983,-131.177566,72,"07","02",38,19,36.6,90.000018,1700,5.02,8.0681452909e-05,1,1.59780110567865e-05,NA,NA,NA,"Hecate Strait Synoptic Bottom Trawl","SYN HS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
3,421,"4XE","2013 Hecate Strait Synoptic",74270,2013,3233310,31,53.253516,-130.965666,73,"07","06",87,18,56.9,88.333351,1750,0.26,2.611097163e-06,1,1.10532634766946e-05,NA,NA,NA,"Hecate Strait Synoptic Bottom Trawl","SYN HS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
3,421,"4XE","2013 Hecate Strait Synoptic",74270,2013,3233315,128,53.315266,-131.519016,72,"08","01",23,20,36.9,90.000018,1790,1.46,2.2104131656e-05,2,3.01114062029521e-05,NA,NA,NA,"Hecate Strait Synoptic Bottom Trawl","SYN HS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
3,421,"4XE","2013 Hecate Strait Synoptic",74270,2013,3233316,141,53.31715,-131.3576,72,"07","02",29,20,27.4,93.333352,1840,1.06,2.1025071406e-05,2,3.91032247132445e-05,NA,NA,NA,"Hecate Strait Synoptic Bottom Trawl","SYN HS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
3,421,"4XE","2013 Hecate Strait Synoptic",74270,2013,3233364,42,53.807466,-130.7227,73,"08","05",108,19,57.1,93.333352,1770,0.26,2.572550882e-06,1,9.87582594840907e-06,NA,NA,NA,"Hecate Strait Synoptic Bottom Trawl","SYN HS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
3,421,"4XE","2013 Hecate Strait Synoptic",74270,2013,3233381,90,54.113233,-131.201116,72,"08","04",33,19,41.1,95.000019,1830,1.44,1.9145626421e-05,1,1.34797204305429e-05,NA,NA,NA,"Hecate Strait Synoptic Bottom Trawl","SYN HS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
3,421,"4XE","2013 Hecate Strait Synoptic",74270,2013,3233382,164,54.12685,-131.10595,72,"08","04",27,21,42.8,95.000019,1800,3.58,4.6469366563e-05,2,2.34230389056763e-05,NA,NA,NA,"Hecate Strait Synoptic Bottom Trawl","SYN HS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
3,421,"4XE","2013 Hecate Strait Synoptic",74270,2013,3233389,49,54.185283,-131.071616,73,"08","04",84,20,57.3,88.333351,1730,2.66,2.6833721716e-05,2,1.97569850834741e-05,NA,NA,NA,"Hecate Strait Synoptic Bottom Trawl","SYN HS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
3,421,"4XE","2013 Hecate Strait Synoptic",74270,2013,3233230,50,54.290716,-131.1054,72,"08","04",60,19,47.5,93.333352,1840,2.24,2.5629290618e-05,1,1.18717823506139e-05,NA,NA,NA,"Hecate Strait Synoptic Bottom Trawl","SYN HS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
3,421,"4XE","2013 Hecate Strait Synoptic",74270,2013,3233237,162,54.339416,-131.225133,73,"08","04",73,20,32.9,91.666685,1750,1.3,2.2579244464e-05,1,1.65791621995033e-05,NA,NA,NA,"Hecate Strait Synoptic Bottom Trawl","SYN HS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
3,421,"4XE","2013 Hecate Strait Synoptic",74270,2013,3233244,52,54.3643,-131.099383,73,"08","04",107,20,60.1,88.333351,1760,7.1,6.7122976857e-05,10,9.41826327190569e-05,NA,NA,NA,"Hecate Strait Synoptic Bottom Trawl","SYN HS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
3,421,"4XE","2013 Hecate Strait Synoptic",74270,2013,3233250,53,54.40255,-131.0897,73,"08","04",123,20,65.3,93.333352,1810,1.44,1.2183462642e-05,2,1.64077849485896e-05,NA,NA,NA,"Hecate Strait Synoptic Bottom Trawl","SYN HS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
3,421,"4XE","2013 Hecate Strait Synoptic",74270,2013,3233258,57,54.501316,-131.2489,73,"08","04",122,21,72.2,91.666685,1730,4.4,3.5226490321e-05,4,2.87800784257305e-05,NA,NA,NA,"Hecate Strait Synoptic Bottom Trawl","SYN HS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
3,421,"4XE","2013 Hecate Strait Synoptic",74270,2013,3233260,54,54.505333,-131.022,73,"08","04",130,19,67.3,90.000018,1710,1.08,9.384531164e-06,2,1.73787579399223e-05,NA,NA,NA,"Hecate Strait Synoptic Bottom Trawl","SYN HS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
3,421,"4XE","2013 Hecate Strait Synoptic",74270,2013,3233286,24,53.0481,-131.054416,72,"07","02",34,21,55.6,91.666685,1960,2.58,2.3674937601e-05,2,1.86863458843322e-05,NA,NA,NA,"Hecate Strait Synoptic Bottom Trawl","SYN HS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
3,421,"4XE","2013 Hecate Strait Synoptic",74270,2013,3233287,177,53.039866,-130.88225,72,"07","02",59,20,45,93.333352,1770,2.46,3.0885122411e-05,2,2.380951904762e-05,NA,NA,NA,"Hecate Strait Synoptic Bottom Trawl","SYN HS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
3,421,"4XE","2013 Hecate Strait Synoptic",74270,2013,3233289,179,53.058166,-130.81295,73,"07","06",99,20,51.5,91.666685,1720,0.4,4.51569203e-06,1,1.0591348278906e-05,NA,NA,NA,"Hecate Strait Synoptic Bottom Trawl","SYN HS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
1,424,"4XE","2013 Queen Charlotte Sound Synoptic",74292,2013,3234293,43,52.085183,-128.819033,19,"06","08",180,20,73.6,93.333352,1790,4.09,3.104505708e-05,2,1.4557450504659e-05,NA,NA,NA,"Queen Charlotte Sound Synoptic Bottom Trawl","SYN QCS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
1,424,"4XE","2013 Queen Charlotte Sound Synoptic",74292,2013,3234348,194,52.417116,-131.17855,22,"07","02",81,20,57.3,95.000019,1800,0.32,3.102579019e-06,1,9.18526499494847e-06,NA,NA,NA,"Queen Charlotte Sound Synoptic Bottom Trawl","SYN QCS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,426,"4XE","2012 IPHC Longline Survey",NA,2012,3029665,12,48.667166,-125.851333,131,NA,NA,71.3,NA,NA,NA,NA,0,NA,7,NA,6,598,233.331391,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,426,"4XE","2012 IPHC Longline Survey",NA,2012,3029671,18,48.998666,-126.165,131,NA,NA,67.6,NA,NA,NA,NA,0,NA,6,NA,6,597,200.333341,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,426,"4XE","2012 IPHC Longline Survey",NA,2012,3029673,20,49.166666,-126.3565,131,NA,NA,76.8,NA,NA,NA,NA,0,NA,2,NA,6,602,66.223147,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,426,"4XE","2012 IPHC Longline Survey",NA,2012,3029680,27,49.52,-126.633833,131,NA,NA,36.5,NA,NA,NA,NA,0,NA,46,NA,6,604,1518.08891,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,426,"4XE","2012 IPHC Longline Survey",NA,2012,3029683,30,49.6455,-127.398666,131,NA,NA,153.6,NA,NA,NA,NA,0,NA,1,NA,6,604,33.001932,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,426,"4XE","2012 IPHC Longline Survey",NA,2012,3029689,36,50.650333,-128.445833,131,NA,NA,84.1,NA,NA,NA,NA,0,NA,11,NA,6,605,362.421226,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,426,"4XE","2012 IPHC Longline Survey",NA,2012,3029691,38,50.809666,-128.986166,132,NA,NA,69.4,NA,NA,NA,NA,0,NA,1,NA,6,605,32.947384,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
