H_key,Line,species,weight,estimated,num_caught,num_per_kg,SetNum,Year,Month,Day,soak_hrs,MinDepth,MaxDepth,DepthUnit,StatArea,SubArea,GeogLoc,StartLatDeg,StartLatMin,StartLongDeg,StartLongMin,TrapSpacing
5096,5,4XE,1.100000024,FALSE,1,1,18,2004,6,8,18,53,80,M,8,7,,52,20.20000076,127,27.11800003,40
5097,1,4TD,0.01,FALSE,1,,19,2004,6,8,11,91,108,M,8,7,,52,22.11199951,127,28.89699936,40
9927,2,4TA,1,TRUE,1,,1,2009,4,8,173,20,22,M,20,7,Sooke Basin,48,22.47100067,123,40.45800018,30
9927,1,4XE,5,TRUE,3,,1,2009,4,8,173,20,22,M,20,7,Sooke Basin,48,22.47100067,123,40.45800018,30
9928,1,4XE,9,TRUE,9,,2,2009,4,8,174,20,22,M,20,7,Sooke Basin,48,22.3220005,123,40.54800034,30
9929,1,4XE,9,TRUE,6,,1,2009,4,9,24,5,12,M,20,6,Sooke HBR,48,22.42000008,123,43.11999893,46
9930,2,4XE,7,TRUE,5,,2,2009,4,9,25,8,12,M,20,6,Sooke HBR,48,21.95599937,123,43.36399841,46
9930,1,4XE,9,TRUE,6,,2,2009,4,9,25,8,12,M,20,6,Sooke HBR,48,21.95599937,123,43.36399841,46
9931,1,4TA,12,TRUE,8,,1,2009,4,10,18,20,30,M,17,13,Departure Bay,49,12.06200027,123,57.82500076,30
9932,2,4XE,4,TRUE,3,,2,2009,4,10,19,20,25,M,17,14,Nanaimo Harbour,49,10.00500011,123,53.75,30
9932,1,4TA,8,TRUE,6,,2,2009,4,10,19,20,25,M,17,14,Nanaimo Harbour,49,10.00500011,123,53.75,30
9933,2,4TA,7,TRUE,5,,3,2009,4,10,197,10,30,M,17,14,Harbour,49,9.866000175,123,54.54600143,30
9933,1,4XE,4,TRUE,3,,3,2009,4,10,197,10,30,M,17,14,Harbour,49,9.866000175,123,54.54600143,30
9938,2,4XE,0.5,TRUE,1,,1,2009,4,15,48,4,7,M,24,9,Lemmens,49,10.73499966,125,53.45500183,75
9951,1,4TA,8,TRUE,5,,1,2009,4,20,30,25,40,M,19,5,Sidney Spit,48,39.19300079,123,22.04599953,30
9949,1,4XE,1,TRUE,4,,2,2009,4,18,21,15,25,M,12,6,Indian Channel,50,35.68199921,126,37.88299942,30
9957,1,4XE,5,TRUE,3,,1,2009,4,22,19,20,30,M,19,5,Cordova Ch,48,33.34000015,123,21.06299973,46
9958,1,4TA,2,TRUE,2,,2,2009,4,22,19,20,30,M,19,5,Cordova Ch,48,30.44199944,123,19.87199974,46
9960,1,4TA,12,TRUE,7,,1,2009,4,23,16,5,7,M,20,6,Sooke,48,22.39699936,123,43.21699905,30
9962,1,4TA,7,TRUE,5,,3,2009,4,23,28,6,10,M,20,6,Sooke Harbour,48,22.42399979,123,43.11399841,30
9963,1,4XE,5,TRUE,2,,1,2009,4,24,16,20,30,M,17,13,Departure Bay,49,11.83300018,123,57.54600143,46
9964,1,4XE,7.5,TRUE,3,,2,2009,4,24,17,20,30,M,17,15,Jake Point,49,10.04699993,123,53.81200027,46
9965,1,4XE,3,TRUE,3,,3,2009,4,24,99,20,30,M,17,13,Departure Bay,49,12.42399979,123,57.80400085,30
9966,1,4XE,5,TRUE,5,,4,2009,4,24,99,20,30,M,17,13,Departure Bay,49,12.56599998,123,56.7879982,30
9968,1,4TA,7,TRUE,7,,2,2009,4,28,19,15,25,M,12,18,Cormorant Ch,50,37.08000183,127,0.050000001,30
9969,1,4TA,3,TRUE,3,,3,2009,4,28,122,38,40,M,12,6,Indian Ch,50,35.86299896,126,38.61199951,30
9970,1,4TA,5,TRUE,5,,4,2009,4,28,122,38,44,M,12,6,Indian Ch,50,35.90399933,126,36.80099869,30
9971,1,4XE,3,TRUE,3,,1,2009,4,29,19,8,15,M,12,6,Indian Ch,50,35.2859993,126,38.86199951,30
9973,2,4XE,10,TRUE,10,,3,2009,4,29,21,20,25,M,12,26,Village Island,50,36.08200073,126,34.42499924,30
9983,1,4XE,2,TRUE,5,2,1,2009,4,15,20,24,32,M,28,11,DANGEORG,49,18.12400055,122,58.7480011,40
9984,1,4XE,0.300000012,TRUE,2,7,2,2009,4,15,19,22,30,M,28,11,DANGEORG,49,18.09399986,122,58.90399933,40
9985,1,4XE,0.800000012,TRUE,3,4,3,2009,4,15,18,30,34,M,28,11,ROCHE,49,17.90099907,122,57.26399994,40
9991,1,4XE,0.699999988,TRUE,2,,9,2009,4,16,22,17,17,M,28,10,VANHRB,49,17.65800095,123,3.086999893,40
9992,1,4XE,0.5,TRUE,1,,10,2009,4,16,22,15,17,M,28,10,SASKWP,49,18.28000069,123,3.71600008,40
9994,1,4XE,1.399999976,TRUE,3,,12,2009,4,16,13,11,19,M,28,10,SULPHER,49,18.50699997,123,6.794000149,40
9998,1,4XE,0.699999988,TRUE,3,,16,2009,4,17,18,11,12,M,28,7,english bay beach,49,17.80400085,123,9.911999702,40
10000,1,4XE,0.100000001,TRUE,1,,52,2009,4,21,25,9,12,M,29,7,CPB,49,1.207999945,123,8.56000042,100
10012,1,4XE,0.400000006,TRUE,1,2,64,2009,4,22,23,19,22,M,29,3,NARM,49,14.27600002,123,17.2859993,40
10015,1,4XE,0.200000003,TRUE,1,,20,2009,4,18,22,19,19,M,28,9,Hollyburn,49,19.43000031,123,9.329999924,40
10037,1,4XE,0.300000012,TRUE,1,3,42,2009,4,20,20,30,32,M,29,6,CPM,49,0.40200001,123,9.156999588,40
10038,2,4XE,0.449999988,TRUE,5,11,43,2009,4,20,16,5,6,M,29,8,BBE,49,0.185000002,122,52.65100098,100
10039,2,4XE,0.300000012,TRUE,1,3,44,2009,4,20,15,5,10,M,29,8,BBWRWE,49,0.194000006,122,48.61600113,100
10040,1,4XE,1,TRUE,1,1,45,2009,4,20,17,5,7,M,29,8,BBWB,49,0.331,122,56.18999863,100
10041,1,4XE,0.200000003,TRUE,1,5,46,2009,4,20,16,3,4,M,29,8,BBRIV,49,0.694000006,122,56.35699844,100
10042,1,4XE,0.100000001,TRUE,2,,47,2009,4,20,18,3,5,M,29,8,BBRKWO,49,1.425999999,122,55.66799927,100
10046,1,4XE,0.5,TRUE,1,2,51,2009,4,21,25,5,7,M,29,7,CPB,49,0.672999978,123,8.873999596,100
10050,1,4TA,15,TRUE,10,,1,2009,5,7,19,20,30,M,18,3,Ganges HBR,48,50.16899872,123,25.57600021,61
10051,1,4TA,2,TRUE,1,,2,2009,5,7,20,5,10,M,18,3,Ganges HBR,48,50.92499924,123,29.37400055,46
10052,1,4TA,3,TRUE,2,,3,2009,5,7,148,5,15,M,18,3,Ganges,48,50.92699814,123,29.52799988,30
10055,1,4TA,7,TRUE,3,,1,2009,5,9,18,20,30,M,19,5,Sidney,48,38.28300095,123,22.75499916,61
10056,1,4TA,7,TRUE,3,,2,2009,5,9,19,20,30,M,19,5,Sidney,48,37.2820015,123,21.45800018,61
10057,1,4TA,6,TRUE,6,,1,2009,5,10,17,5,10,M,20,6,Sooke Harbour,48,22.17399979,123,43.50699997,30
10058,1,4TA,6,TRUE,7,,2,2009,5,10,97,10,20,M,20,6,Sooke HBR,48,21.5909996,123,42.70000076,30
10059,1,4TA,3,TRUE,3,,3,2009,5,10,97,10,20,M,20,6,Sooke HBR,48,22.11499977,123,43.17399979,30
10060,1,4TA,5,TRUE,5,,4,2009,5,10,18,5,10,M,20,6,Sooke Harbour,48,22.25600052,123,42.70299911,100
10064,2,4TA,5,TRUE,5,,4,2009,5,11,168,35,40,M,17,13,Departure Bay,49,12.41100025,123,56.35900116,46
10064,1,4TA,3,TRUE,3,,4,2009,5,11,168,35,40,M,17,13,Departure Bay,49,12.41100025,123,56.35900116,46
10074,1,4XE,7,TRUE,5,,1,2009,5,12,99,35,40,M,12,6,Indian Ch,50,35.73799896,126,39.40100098,30
10075,1,4TA,3,TRUE,2,,1,2009,5,14,18,5,20,M,12,18,Rough Bay,50,38.47000122,127,2.200999975,30
10076,1,4TA,3.5,TRUE,3,,2,2009,5,14,19,10,20,M,12,18,Rough Bcy,50,38.10400009,127,1.773000002,30
10077,2,4TA,5,TRUE,4,,1,2009,5,15,19,8,15,M,12,6,Mount Island Bay,50,35.29700089,126,38.97000122,30
10077,3,4XE,1.5,TRUE,3,,1,2009,5,15,19,8,15,M,12,6,Mount Island Bay,50,35.29700089,126,38.97000122,30
10078,1,4XE,2,TRUE,2,,2,2009,5,15,20,15,25,M,12,6,Mount Island Bay,50,35.43799973,126,37.88399887,30
10100,1,4TA,4,TRUE,3,,1,2009,5,26,122,10,22,M,12,18,Malcolm Isl,50,37.39400101,126,58.68399811,30
10102,1,4TA,5,TRUE,3,,2,2009,5,27,128,6,12,M,12,6,Mound Isl,50,35.34500122,126,39.29700089,30
10103,1,4TA,3,TRUE,2,,3,2009,5,27,128,20,24,M,12,26,Village Isl,50,36.2820015,126,34.43799973,30
10104,2,4XE,6,TRUE,4,,1,2009,5,28,20,10,12,M,12,6,Mound Isl,50,35.33300018,126,38.98400116,30
10106,1,4XE,4,TRUE,3,,3,2009,5,28,21,10,15,M,12,26,Village Isl,50,36.61899948,126,34.63199997,30
10114,1,4XE,3.5,TRUE,2,,2,2009,5,29,17,4,6,M,24,9,Lemmens,49,11.05200005,125,52.85800171,75
10082,1,4TA,3,TRUE,3,,4,2009,5,20,241,5,10,M,18,3,Ganges HBR,48,50.56900024,123,28.31200027,30
10083,1,4XE,7,TRUE,6,,5,2009,5,20,50,8,10,M,18,3,Ganges HBR,48,50.90999985,123,28.83699989,30
10085,1,4TA,1,TRUE,2,,1,2009,5,21,18,20,25,M,19,5,James Isl,48,38.36199951,123,22.84300041,30
10086,1,4TA,2.5,TRUE,5,,2,2009,5,21,18,18,20,M,19,5,James Isl,48,37.92699814,123,22.72299957,30
10087,1,4TA,1.5,TRUE,3,,3,2009,5,21,18,10,30,M,19,5,Cordova Bay,48,33.31499863,123,21.06999969,30
10088,1,4XE,7,TRUE,6,,4,2009,5,21,28,10,15,M,19,5,Cordova Bay (CH),48,33.45000076,123,19.85099983,30
10089,1,4XE,5,TRUE,5,,5,2009,5,21,28,10,15,M,19,5,Cordova Bay,48,33.51599884,123,19.04199982,30
10090,1,4XE,5,TRUE,5,,6,2009,5,21,53,15,20,M,19,5,Cordova Bay,48,31.43099976,123,20.02700043,30
10091,1,4XE,3.5,TRUE,3,,7,2009,5,21,52,20,28,M,19,5,Cordova Bay,48,31.36899948,123,19.46999931,30
10092,2,4XE,8,TRUE,7,,1,2009,5,22,95,5,10,M,20,6,Sooke HBR,48,22.11499977,123,43.17399979,30
10093,1,4XE,4,TRUE,3,,2,2009,5,22,95,5,10,M,20,6,Sooke HBR,48,21.5909996,123,42.70000076,30
10094,2,4TA,5,TRUE,3,,3,2009,5,22,18,8,12,M,20,6,Sooke HBR,48,22.25600052,123,42.70299911,30
10094,1,4XE,7,TRUE,5,,3,2009,5,22,18,8,12,M,20,6,Sooke HBR,48,22.25600052,123,42.70299911,30
10095,1,4TA,7,TRUE,5,,4,2009,5,22,18,6,10,M,20,6,Sooke HBR,48,22.17399979,123,43.50699997,30
10096,1,4XE,6,TRUE,4,,1,2009,5,23,241,20,30,M,17,13,Departure Bay,49,12.3210001,123,57.0929985,91
10097,1,4XE,7,TRUE,5,,2,2009,5,23,338,30,40,M,17,13,Departure Bay,49,12.2130003,123,56.82899857,30
10098,1,4TA,4.5,TRUE,3,,1,2009,5,24,24,20,30,M,17,13,Departure Bay,49,11.84500027,123,57.52099991,46
10099,1,4XE,3,TRUE,1,,2,2009,5,24,25,15,30,M,17,15,Jack Point,49,10.00699997,123,53.72800064,30
10115,2,4XE,1,TRUE,1,,3,2009,5,29,18,1,3,M,24,9,Lemmens,49,11.44699955,125,52.34700012,75
10119,2,4TA,3.5,TRUE,3,,1,2009,6,3,19,20,30,M,19,5,James North,48,37.4659996,123,22.83099937,30
10120,1,4TA,5,TRUE,4,,2,2009,6,3,19,15,20,M,19,5,James North,48,37.2159996,123,22.40500069,30
10121,1,4TA,8,TRUE,6,,3,2009,6,3,19,10,15,M,19,5,James South,48,35.36600113,123,19.52400017,30
10122,2,4TA,3,TRUE,2,,1,2009,6,4,18,20,25,M,18,3,Ganges HBR,48,50.11100006,123,25.81599998,30
10123,1,4TA,6,TRUE,4,,2,2009,6,4,18,20,25,M,18,3,Ganges HBR,48,50.54100037,123,26.99399948,30
10124,1,4TA,8,TRUE,6,,3,2009,6,4,242,5,8,M,18,3,Ganges HBR,48,50.81499863,123,29.05500031,30
10125,1,4TA,7,TRUE,5,,4,2009,6,4,242,5,10,M,18,3,Ganges HBR,48,51.20199966,123,29.37100029,30
10126,1,4TA,15,TRUE,7,,1,2009,6,6,48,10,13,M,20,6,Sooke HBR,48,22.33499908,123,42.61600113,30
10127,1,4TA,6,TRUE,3,,2,2009,6,6,48,10,15,M,20,6,Sooke HBR,48,21.70100021,123,42.5340004,30
10128,1,4TA,25,TRUE,10,,3,2009,6,6,17,10,15,M,20,6,Sooke HBR,48,22.14500046,123,43.08200073,30
10129,2,4XE,5,TRUE,2,,4,2009,6,6,18,5,10,M,20,6,Sooke HBR,48,22.33600044,123,43.36700058,30
10129,1,4TA,20,TRUE,8,,4,2009,6,6,18,5,10,M,20,6,Sooke HBR,48,22.33600044,123,43.36700058,30
10132,2,4XE,4,TRUE,3,,1,2009,6,9,21,0,0,M,17,15,Jack Point,49,10.00699997,123,53.72800064,30
10133,2,4XE,4,TRUE,3,,1,2009,6,13,144,30,40,M,12,26,Beware Ch,50,35.36000061,126,33.71900177,30
10134,1,4XE,10,TRUE,7,,2,2009,6,13,79,30,40,M,12,6,Village Ch,50,36.63700104,126,39.97700119,100
10135,1,4XE,8,TRUE,6,,1,2009,6,14,17,20,25,M,12,6,Mound Isl,50,35.43799973,126,37.88399887,100
10136,1,4XE,4,TRUE,3,,2,2009,6,14,17,10,15,M,12,26,Village Ch,50,36.61899948,126,34.63199997,100
10137,1,4XE,2.5,TRUE,3,,3,2009,6,14,314,5,15,M,12,8,Cormorant Ch,50,39.86299896,127,0.598999977,100
10138,1,4XE,8,TRUE,6,,4,2009,6,14,28,5,10,M,12,18,Rough Bay,50,38.38700104,127,2.207000017,100
10139,1,4XE,3,TRUE,2,,5,2009,6,14,28,10,10,M,12,18,Rough Bay,50,38.0530014,127,1.761999965,100
10151,1,4XE,3,TRUE,4,,1,2009,6,16,77,10,15,M,19,5,James Isl N,48,37.67200089,123,22.63100052,30
10152,2,4XE,1.5,TRUE,2,,2,2009,6,16,76,30,40,M,19,5,Sidney Spit,48,39.49200058,123,21.96199989,30
10155,1,4XE,5,TRUE,4,,3,2009,6,17,341,4,12,M,18,3,Welbury Bay,48,50.93099976,123,26.75699997,30
10156,2,4TA,3,TRUE,2,,4,2009,6,17,339,4,12,M,18,3,Chain Isl,48,50.93099976,123,26.75699997,30
10156,1,4XE,7,TRUE,6,,4,2009,6,17,339,4,12,M,18,3,Chain Isl,48,50.93099976,123,26.75699997,30
10157,1,4XE,3,TRUE,2,,1,2009,6,18,19,14,20,M,18,3,Ganges HBR,48,50.54100037,123,26.99399948,46
10158,2,4XE,6,TRUE,4,,2,2009,6,18,19,20,25,M,18,3,Ganges HBR,48,50.11100006,123,25.81599998,30
10159,1,4TA,25,TRUE,10,,1,2009,6,19,19,5,10,M,20,6,Sooke HBR,48,22.14500046,123,43.08200073,46
10160,2,4XE,5,TRUE,3,,2,2009,6,19,101,10,15,M,20,6,Sooke HBR,48,22.33499908,123,42.61600113,30
10161,1,4XE,5,TRUE,4,,1,2009,6,23,100,25,30,M,12,6,Indian Ch,50,35.5530014,126,36.60900116,30
10162,1,4XE,4,TRUE,3,,2,2009,6,23,100,25,30,M,12,6,Indian Ch,50,36.2519989,126,36.2519989,30
10166,1,4XE,7,TRUE,5,,1,2009,6,30,125,7,12,M,24,8,Father Chanel,49,10.01399994,125,57.39500046,30
10167,1,4XE,5,TRUE,3,,2,2009,6,30,125,15,20,M,24,8,Elbow Bank,49,10.3920002,125,56.09400177,30
10172,2,4TA,3,TRUE,2,,1,2009,6,24,21,20,30,M,12,6,Indian Ch,50,35.5530014,126,36.85200119,30
10172,1,4XE,5,TRUE,4,,1,2009,6,24,21,20,30,M,12,6,Indian Ch,50,35.5530014,126,36.85200119,30
10173,1,4XE,6,TRUE,4,,1,2009,6,25,20,5,10,M,12,18,Rough Bay,50,38.37799835,127,2.453999996,30
10175,1,4XE,5,TRUE,3,,1,2009,6,29,120,25,30,M,17,13,Departure Bay,49,12.3210001,123,57.0929985,30
10176,1,4XE,2.5,TRUE,2,,2,2009,6,29,312,35,40,M,17,13,Departure Bay,49,12.20199966,123,56.90000153,30
10177,1,4XE,6,TRUE,4,,1,2009,7,1,20,20,25,M,17,13,Departure Bay,49,11.85200024,123,57.56200027,30
10178,1,4XE,3,TRUE,1,,2,2009,7,3,66,10,25,M,17,15,Jack Point,49,10.00699997,123,53.72800064,30
10181,1,4TA,5,TRUE,3,,3,2009,4,30,24,7,9,M,4,12,Horsey Bank,54,9.586000443,130,18.24300003,15
10182,1,4XE,1,TRUE,1,,1,2009,5,18,48,16,21,M,4,5,Swamp Island,54,23.50900078,130,30.69799995,20
10182,2,4XE,0.25,TRUE,1,,1,2009,5,18,48,16,21,M,4,5,Swamp Island,54,23.50900078,130,30.69799995,20
10183,2,4XE,5,TRUE,4,,1,2009,7,10,19,10,15,M,20,6,Harbour,48,22.11499977,123,43.17399979,30
10184,1,4XE,6,TRUE,3,,2,2009,7,10,20,3,5,M,20,6,Sooke Harbour,48,22.17399979,123,43.50699997,30
10185,1,4XE,6,TRUE,5,,1,2009,7,14,95,25,30,M,19,5,James Is,48,37.98199844,123,21.8939991,30
10186,1,4TA,9,TRUE,7,,2,2009,7,14,315,12,15,M,18,3,Sister Islands,48,50.11500168,123,27.55500031,30
10190,2,4XE,1.5,TRUE,1,,3,2009,7,15,27,25,30,M,19,5,James Isl,48,37.37400055,123,22.19199944,30
10190,1,4TA,6,TRUE,3,,3,2009,7,15,27,25,30,M,19,5,James Isl,48,37.37400055,123,22.19199944,30
10191,1,4XE,5,TRUE,4,,4,2009,7,15,27,35,40,M,19,5,James Isl,48,37.77199936,123,21.8029995,30
10192,1,4XE,5,TRUE,3,,5,2009,7,15,103,10,20,M,19,5,James Isl,48,37.1570015,123,22.53300095,30
10193,1,4XE,7,TRUE,5,,6,2009,7,15,103,10,20,M,19,5,Spit,48,38.22100067,123,20.63899994,30
9779,2,4TA,2,TRUE,1,,2,2009,2,5,26,15,20,M,18,3,Ganges,48,50.24700165,123,27.82799911,30
9783,1,4TA,6,TRUE,7,,2,2009,2,6,146,8,10,M,19,5,cordova,48,34.87200165,123,20.91600037,30
9784,2,4TA,5,TRUE,6,,1,2009,2,7,172,8,12,M,20,6,Sooke,48,22.09199905,123,43.22100067,30
9784,1,4XE,3,TRUE,2,,1,2009,2,7,172,8,12,M,20,6,Sooke,48,22.09199905,123,43.22100067,30
9786,1,4XE,3.5,TRUE,2,,2,2009,2,7,,8,13,M,20,6,Sooke,48,21.60300064,123,43.12400055,30
9794,1,4TA,4.5,TRUE,7,,1,2009,2,14,23,23,26,M,12,6,village,50,36.7159996,126,35.05899811,30
9795,2,4TA,9,TRUE,8,,2,2009,2,14,23,23,26,M,12,26,village,50,36.64599991,126,34.64699936,30
9796,1,4TA,1,TRUE,2,,1,2009,2,15,18,21,29,M,12,18,mitchell,50,37.43999863,126,51.09899902,30
9797,1,4TA,6.5,TRUE,7,,2,2009,2,15,18,17,23,M,12,18,cormoran,50,37.0890007,126,53.50899887,30
9798,1,4TA,4,TRUE,4,,3,2009,2,15,20,15,25,M,12,18,cormant,50,37.29000092,126,57.97900009,30
9801,2,4XE,1.799999952,TRUE,4,,2,2009,2,19,23,15,25,M,17,13,Departure Bay,49,12.15299988,123,57.99000168,30
9807,1,4XE,3,TRUE,3,,1,2009,2,22,20,26,30,M,18,3,HBR,48,49.00699997,123,25.00699997,46
9808,1,4XE,3,TRUE,3,,2,2009,2,22,21,20,24,M,18,3,HBR,48,49.55599976,123,26.31800079,30
9809,1,4TA,1.5,TRUE,3,,1,2009,2,24,242,10,20,M,20,7,sooke,48,22.17399979,123,40.04999924,30
9810,1,4XE,1.5,TRUE,3,,2,2009,2,24,243,15,20,M,20,7,sooke,48,22.10700035,123,40.13299942,30
9811,1,4XE,4.5,TRUE,5,,1,2009,2,25,24,8,10,M,20,6,Sooke,48,21.68899918,123,43.26900101,30
9812,1,4XE,4.5,TRUE,5,,2,2009,2,25,27,20,30,M,20,7,sooke,48,22.09399986,123,40.26100159,30
9818,1,4TA,3,TRUE,6,,1,2009,2,27,18,15,25,M,12,6,village,50,36.66199875,126,38.60300064,46
9823,1,4XE,1,TRUE,2,,1,2009,2,25,43,20,57,M,18,8,COWICBAY,48,44.91699982,123,34.79199982,40
9824,1,4XE,0.200000003,TRUE,1,5,2,2009,2,25,43,13,48,M,18,8,COWICBAY,48,44.22299957,123,35.61700058,40
9825,1,4XE,0.400000006,TRUE,2,,3,2009,2,24,21,15,50,M,18,8,COWICBAY,48,45.33000183,123,37.13600159,40
9826,1,4XE,0.699999988,TRUE,2,,4,2009,2,24,21,18,53,M,18,8,COWICBAY,48,43.87799835,123,34.73300171,40
9828,1,4XE,0.600000024,TRUE,1,,6,2009,2,24,6,13,54,M,18,8,COWICBAY,48,45.35599899,123,35.16899872,40
9829,1,4XE,3,TRUE,6,,7,2009,2,26,44,17,66,M,18,7,n cape keppel,48,43.73699951,123,31.14500046,40
9830,2,4XE,3,TRUE,6,2,8,2009,2,26,43,20,68,M,19,7,hatch pt,48,41.35300064,123,31.98999977,40
9831,1,4XE,1.299999952,TRUE,4,3,9,2009,2,25,20,12,41,M,18,8,cherry pt,48,43.04100037,123,33.31700134,40
9832,1,4XE,0.400000006,TRUE,2,5,10,2009,2,25,20,12,50,M,18,7,w patey rock,48,42.17599869,123,32.61600113,40
9833,1,4XE,1.299999952,TRUE,4,3,11,2009,2,25,5,18,63,M,18,7,musgrave pt,48,44.79100037,123,32.97100067,40
9834,1,4XE,0.699999988,TRUE,2,3,12,2009,2,25,5,15,43,M,18,7,cape keppel,48,42.76399994,123,29.29999924,40
9835,1,4XE,1,TRUE,3,3,13,2009,2,26,5,3,25,M,19,5,cordova channel,48,35.79199982,123,23.09600067,40
9836,1,4XE,4,TRUE,5,1,14,2009,2,26,6,5,23,M,19,5,cordova channel,48,35.40299988,123,21.22200012,40
9837,1,4XE,1.5,TRUE,3,2,15,2009,2,27,22,6,33,M,19,5,cordova channel,48,34.26499939,123,21.71699905,40
9838,1,4XE,2,TRUE,2,1,16,2009,2,28,45,9,25,M,19,5,cordova channel,48,34.93199921,123,21.93499947,40
9839,1,4XE,2.5,TRUE,7,3,17,2009,2,28,44,10,28,M,19,5,cordova channel,48,36.08300018,123,21.48900032,40
9840,1,4XE,1.200000048,TRUE,4,3,18,2009,2,27,20,20,30,M,19,5,cordova channel,48,36.88899994,123,22.53300095,40
9841,1,4XE,6.5,TRUE,13,2,19,2009,2,28,43,19,24,M,19,5,cordova channel,48,37.7840004,123,22.77400017,40
9842,1,4XE,0.899999976,TRUE,5,6,20,2009,2,27,5,18,30,M,19,5,cordova channel,48,37.14500046,123,22.35000038,40
9843,1,4XE,1.399999976,TRUE,4,3,21,2009,2,27,5,13,20,M,19,5,cordova channel,48,33.77500153,123,19.96500015,40
9844,1,4XE,0.5,TRUE,2,4,22,2009,2,28,20,8,19,M,19,5,cordova channel,48,37.32699966,123,24.12400055,40
9845,1,4XE,2.5,TRUE,5,2,23,2009,2,28,19,12,27,M,19,5,cordova channel,48,34.36199951,123,19.0739994,40
9848,1,4XE,1.5,TRUE,3,,3,2009,3,6,22,20,25,M,18,3,Ganges,48,50.20000076,123,26.23699951,30
9849,2,4TA,3,TRUE,6,,1,2009,3,7,20,25,30,M,19,5,sidney,48,37.93099976,123,23.10000038,30
9850,1,4TA,5,TRUE,8,,2,2009,3,7,20,25,30,M,19,5,sidney,48,32.74200058,123,20.74200058,30
9851,1,4TA,7,TRUE,10,,1,2009,3,9,26,5,10,M,20,6,Sooke,48,21.77700043,123,42.92200089,30
9853,2,4XE,0.5,TRUE,1,,2,2009,3,9,26,15,25,M,20,5,sooke,48,21.00099945,123,45.27600098,30
9853,1,4TA,2,TRUE,3,,2,2009,3,9,26,15,25,M,20,5,sooke,48,21.00099945,123,45.27600098,30
9855,2,4TA,1.5,TRUE,3,,1,2009,3,11,168,10,20,M,17,14,Nanaimo,49,9.987000465,123,54.7820015,30
9855,1,4XE,1,TRUE,2,,1,2009,3,11,168,10,20,M,17,14,Nanaimo,49,9.987000465,123,54.7820015,30
9857,1,4TA,1,TRUE,2,,3,2009,3,11,192,10,20,M,17,14,Nanaimo,49,9.770000458,123,54.34400177,30
9858,1,4TA,6,TRUE,6,,4,2009,3,11,168,8,15,M,17,14,Nanaimo,49,9.885000229,123,54.63199997,30
9859,1,4TA,3,TRUE,6,,5,2009,3,11,168,8,15,M,17,14,Nanaimo,49,9.819999695,123,54.59199905,30
9860,1,4TA,10,TRUE,1,,1,2009,3,12,23,22,25,M,17,13,Nanaimo,49,12.50399971,123,57.38899994,30
9861,1,4TA,15,TRUE,15,,2,2009,3,12,24,20,25,M,17,13,Nanaimo,49,11.86299992,123,56.90499878,30
9862,2,4TA,6,TRUE,6,,3,2009,3,12,24,20,25,M,17,14,Nanaimo,49,9.843999863,123,53.89699936,30
9864,1,4TA,6,TRUE,6,,5,2009,3,12,24,8,10,M,17,14,Nanaimo,49,9.75,123,54.54000092,30
9865,1,4TA,15,TRUE,15,,6,2009,3,12,168,4,20,M,24,9,Tofino,49,8.409000397,125,52.70299911,100
9869,1,4XE,1.5,TRUE,3,,1,2009,3,20,173,10,15,M,19,5,Sidney,48,38.63600159,123,20.7689991,30
9870,1,4XE,8,TRUE,10,,2,2009,3,20,175,25,26,M,19,5,Sidney,48,38.21699905,123,20.93000031,30
9872,2,4TA,1,TRUE,3,,2,2009,3,21,24,20,24,M,18,3,Ganges,48,49.00699997,123,26.14599991,30
9875,1,4TA,3,TRUE,7,,3,2009,3,22,24,20,30,M,19,5,Sidney,48,38.97100067,123,20.93700027,46
9879,1,4TA,7,TRUE,10,,1,2009,3,24,20,5,10,M,20,6,Sooke,48,22.1970005,123,43.48600006,46
9880,2,4TA,1.5,TRUE,3,,1,2009,3,25,18,20,25,M,17,13,Nanaimo,49,11.92599964,123,57.63299942,46
9880,1,4TE,1.5,TRUE,3,,1,2009,3,25,18,20,25,M,17,13,Nanaimo,49,11.92599964,123,57.63299942,46
9881,1,4TA,3,TRUE,6,,2,2009,3,25,19,25,30,M,17,15,Nanaimo,49,10.07800007,123,53.77199936,30
9883,1,4TA,15,TRUE,10,,1,2009,3,28,19,10,25,M,12,26,Canoe Passage,50,36.66199875,126,33.60300064,46
9885,1,4TA,12,TRUE,7,,3,2009,3,28,20,10,28,M,12,6,Indian Channel,50,35.63800049,126,36.20199966,30
9888,1,4TA,10,TRUE,7,,1,2009,3,29,17,24,29,M,12,18,Malcolm Isl,50,37.25,126,58.20500183,30
9889,1,4TA,13,TRUE,10,,2,2009,3,29,18,20,25,M,12,18,Malcolm Isl,50,37.00600052,126,54.8769989,30
9893,2,4TA,5,TRUE,3,,1,2009,4,4,19,20,25,M,18,3,Ganges,48,50.04499817,123,26.09499931,30
9894,2,4TA,1.5,TRUE,3,,2,2009,4,4,20,24,30,M,18,3,Ganges,48,49.69100189,123,25.65800095,30
9895,1,4TA,10,TRUE,10,,3,2009,4,4,174,10,20,M,19,5,Sidney,48,38.25299835,123,20.7840004,30
9896,1,4TA,7,TRUE,7,,4,2009,4,4,175,10,20,M,19,5,Sidney,48,38.28699875,123,20.61000061,30
