,ID,Survey,Year,Month,Day,HKey,x,y,LonDeep,LatDeep,LonShallow,LatShallow,mean_CorDepthM,mean_bathy,mean_depthdiff,NumQuadrats,PYC
5150,857_7,PAC 2013-062,2013,9,19,857,779838.3314,923972.7387,-129.3086833,53.27596668,-129.312,53.27621667,7.428571429,7.075554848,0.439364978,2,0
5151,857_8,PAC 2013-062,2013,9,19,857,779819.0592,923976.0961,-129.3086833,53.27596668,-129.312,53.27621667,5.419354839,5.463269711,0.49407576,5,0
5152,857_9,PAC 2013-062,2013,9,19,857,779799.787,923979.4535,-129.3086833,53.27596668,-129.312,53.27621667,4,4.413041592,0.413041592,2,0
5153,858_3,PAC 2013-062,2013,9,19,858,782837.4289,924286.9734,-129.2652667,53.2801,-129.2643667,53.28028332,10.57142857,12.03171921,1.736942291,5,1
5154,858_4,PAC 2013-062,2013,9,19,858,782856.5788,924292.5433,-129.2652667,53.2801,-129.2643667,53.28028332,5.384615385,4.50701189,1.523303729,7,0
5155,858_5,PAC 2013-062,2013,9,19,858,782875.7288,924298.1132,-129.2652667,53.2801,-129.2643667,53.28028332,2,1.087274432,0.912725568,1,0
5156,858_6,PAC 2013-062,2013,9,19,858,782894.8787,924303.6831,-129.2652667,53.2801,-129.2643667,53.28028332,-2,-2.461684227,1,3,0
5157,859_1,PAC 2013-062,2013,9,19,859,775771.8899,924787.0197,-129.3715833,53.28163335,-129.3715833,53.28163335,8,10.15224934,2.152249336,1,0
5161,860_1,PAC 2013-062,2013,9,19,860,777169.8634,925096.772,-129.3507167,53.28471667,-129.3502,53.28321667,12,12.03345871,0.03345871,1,1
5162,860_10,PAC 2013-062,2013,9,19,860,777196.8176,924924.5287,-129.3507167,53.28471667,-129.3502,53.28321667,-2,-1.821040392,0.178959608,1,0
5163,860_2,PAC 2013-062,2013,9,19,860,777172.8583,925077.6339,-129.3507167,53.28471667,-129.3502,53.28321667,13.77777778,12.85483074,0.922947036,6,1
5164,860_5,PAC 2013-062,2013,9,19,860,777181.843,925020.2194,-129.3507167,53.28471667,-129.3502,53.28321667,9.096774194,9.063045502,0.752104113,3,1
5165,860_6,PAC 2013-062,2013,9,19,860,777184.838,925001.0813,-129.3507167,53.28471667,-129.3502,53.28321667,6.571428571,6.22699213,0.539001124,2,1
5166,860_7,PAC 2013-062,2013,9,19,860,777187.8329,924981.9431,-129.3507167,53.28471667,-129.3502,53.28321667,4,3.436709881,0.563290119,1,0
5167,860_8,PAC 2013-062,2013,9,19,860,777190.8278,924962.805,-129.3507167,53.28471667,-129.3502,53.28321667,1.8,0.98161447,0.81838553,3,0
5168,860_9,PAC 2013-062,2013,9,19,860,777193.8227,924943.6668,-129.3507167,53.28471667,-129.3502,53.28321667,0,-0.760653079,0.760653079,1,0
5169,861_3,PAC 2013-062,2013,9,20,861,765665.6769,926000.5247,-129.5242333,53.28806667,-129.5243667,53.28796666,4.538461538,4.62737751,2.164375965,2,0
5170,861_4,PAC 2013-062,2013,9,20,861,765654.9918,925988.375,-129.5242333,53.28806667,-129.5243667,53.28796666,1,0.229393199,0.770606801,1,0
5171,861_5,PAC 2013-062,2013,9,20,861,765644.3067,925976.2253,-129.5242333,53.28806667,-129.5243667,53.28796666,-2,-2.688341618,0.688341618,1,0
5172,862_3,PAC 2013-062,2013,9,20,862,765528.0068,926612.8247,-129.5267333,53.29350001,-129.5267,53.29364999,12,15.31454945,3.314549446,1,0
5173,862_4,PAC 2013-062,2013,9,20,862,765531.1565,926629.9789,-129.5267333,53.29350001,-129.5267,53.29364999,5.7,3.685488462,2.014511538,4,1
5174,862_5,PAC 2013-062,2013,9,20,862,765534.3062,926647.133,-129.5267333,53.29350001,-129.5267,53.29364999,0.095238095,1.871317625,1.886378708,3,1
5175,863_2,PAC 2013-062,2013,9,20,863,766129.6379,927049.22,-129.51815,53.29753332,-129.51825,53.29741666,12,14.73097134,2.730971336,1,0
5176,863_3,PAC 2013-062,2013,9,20,863,766121.4148,927034.9225,-129.51815,53.29753332,-129.51825,53.29741666,9.4,7.309404373,2.090595627,2,0
5177,863_4,PAC 2013-062,2013,9,20,863,766113.1918,927020.6249,-129.51815,53.29753332,-129.51825,53.29741666,-2,-3.369999886,1.369999886,1,1
5178,864_1,PAC 2013-062,2013,9,20,864,766496.5938,922724.3121,-129.5097,53.25929999,-129.5101,53.25946666,9.777777778,8.439908028,1.680020438,4,0
5179,864_2,PAC 2013-062,2013,9,20,864,766482.1794,922735.4815,-129.5097,53.25929999,-129.5101,53.25946666,3.869565217,2.281506538,1.588058679,2,0
5180,864_3,PAC 2013-062,2013,9,20,864,766467.765,922746.6508,-129.5097,53.25929999,-129.5101,53.25946666,0,0.858142376,0.858142376,1,1
5181,864_4,PAC 2013-062,2013,9,20,864,766453.3507,922757.8201,-129.5097,53.25929999,-129.5101,53.25946666,-2.666666667,-1.930456281,0.736210386,2,1
5182,865_3,PAC 2013-062,2013,9,20,865,765115.9608,918420.1204,-129.5267833,53.21993333,-129.5268,53.22036667,10,11.55452442,1.554524422,1,0
5183,865_4,PAC 2013-062,2013,9,20,865,765116.4753,918439.2677,-129.5267833,53.21993333,-129.5268,53.22036667,5.75,7.223147869,1.473147869,2,0
5184,865_5,PAC 2013-062,2013,9,20,865,765116.9899,918458.4151,-129.5267833,53.21993333,-129.5268,53.22036667,2.333333333,2.324733019,0.441577673,2,0
5185,865_6,PAC 2013-062,2013,9,20,865,765117.5045,918477.5624,-129.5267833,53.21993333,-129.5268,53.22036667,-0.884615385,-1.062557936,0.610608119,6,1
5186,865_7,PAC 2013-062,2013,9,20,865,765118.019,918496.7097,-129.5267833,53.21993333,-129.5268,53.22036667,-3,-3.369999886,0.369999886,1,0
5187,866_2,PAC 2013-062,2013,9,20,866,766517.3755,916981.7221,-129.50465,53.20785,-129.5045833,53.20798333,8.565217391,9.437856674,2.095186234,2,0
5188,866_3,PAC 2013-062,2013,9,20,866,766523.6962,916999.6067,-129.50465,53.20785,-129.5045833,53.20798333,3,1.646715283,2,2,1
5189,866_4,PAC 2013-062,2013,9,20,866,766530.017,917017.4913,-129.50465,53.20785,-129.5045833,53.20798333,-2,-3.369999886,1.369999886,1,0
5190,867_2,PAC 2013-062,2013,9,21,867,777374.598,906566.0418,-129.33445,53.11921666,-129.3337833,53.11935,14,16.51477242,2.514772415,1,0
5191,867_3,PAC 2013-062,2013,9,21,867,777393.5112,906571.385,-129.33445,53.11921666,-129.3337833,53.11935,9.181818182,9.865933418,1.654145501,4,0
5192,867_5,PAC 2013-062,2013,9,21,867,777431.3376,906582.0715,-129.33445,53.11921666,-129.3337833,53.11935,4.095238095,4.893605709,1.325222038,3,0
5193,867_6,PAC 2013-062,2013,9,21,867,777450.2509,906587.4148,-129.33445,53.11921666,-129.3337833,53.11935,0,0.560878634,0.560878634,1,0
5194,867_7,PAC 2013-062,2013,9,21,867,777469.1641,906592.758,-129.33445,53.11921666,-129.3337833,53.11935,-1,-1.150689006,0.150689006,1,1
5195,868_5,PAC 2013-062,2013,9,21,868,771926.5231,907686.2349,-129.4163333,53.12693334,-129.4173,53.12685,12.85,13.07763195,0.873289585,3,0
5196,868_6,PAC 2013-062,2013,9,21,868,771908.4979,907684.5212,-129.4163333,53.12693334,-129.4173,53.12685,7.546875,8.110956192,1.376668334,6,1
5197,868_7,PAC 2013-062,2013,9,21,868,771890.4727,907682.8075,-129.4163333,53.12693334,-129.4173,53.12685,3.864864865,3.289700508,1.55115393,3,0
5198,868_8,PAC 2013-062,2013,9,21,868,771872.4475,907681.0937,-129.4163333,53.12693334,-129.4173,53.12685,-1.5,-0.440252751,1.432268808,3,0
5199,869_3,PAC 2013-062,2013,9,21,869,768123.8897,913471.0798,-129.4780167,53.17701667,-129.4785167,53.17696667,12.5,14.01825619,1.518256187,2,0
5200,869_4,PAC 2013-062,2013,9,21,869,768106.2059,913469.008,-129.4780167,53.17701667,-129.4785167,53.17696667,7,6.609817982,0.390182018,1,0
5201,869_5,PAC 2013-062,2013,9,21,869,768088.522,913466.9362,-129.4780167,53.17701667,-129.4785167,53.17696667,-1.1,-2.606595278,2.272967875,4,1
5204,870_2,PAC 2013-062,2013,9,21,870,775120.0258,922636.7303,-129.3796333,53.26201666,-129.3791167,53.26178333,11.04761905,13.61943436,2.571815309,2,1
5205,870_3,PAC 2013-062,2013,9,21,870,775133.5522,922625.4359,-129.3796333,53.26201666,-129.3791167,53.26178333,5.184615385,3.583161354,2.478281857,5,1
5206,870_5,PAC 2013-062,2013,9,21,870,775160.6051,922602.8473,-129.3796333,53.26201666,-129.3791167,53.26178333,-1.037037037,-1.197093368,0.992700246,2,1
5207,870_6,PAC 2013-062,2013,9,21,870,775174.1315,922591.553,-129.3796333,53.26201666,-129.3791167,53.26178333,-3,-3.34673214,0.34673214,1,1
5208,871_2,PAC 2013-062,2013,9,21,871,775644.7051,923834.3145,-129.3726,53.27304999,-129.3718167,53.27304999,10.71428571,12.20236969,1.488083976,2,1
5209,871_3,PAC 2013-062,2013,9,21,871,775663.4031,923833.4231,-129.3726,53.27304999,-129.3718167,53.27304999,8.1875,7.561308861,1.211681962,4,0
5210,871_4,PAC 2013-062,2013,9,21,871,775682.1012,923832.5316,-129.3726,53.27304999,-129.3718167,53.27304999,2.5,3.308924437,0.808924437,3,0
5211,871_5,PAC 2013-062,2013,9,21,871,775700.7992,923831.6401,-129.3726,53.27304999,-129.3718167,53.27304999,-1,-0.245967522,0.754032478,1,1
5212,871_6,PAC 2013-062,2013,9,21,871,775719.4973,923830.7487,-129.3726,53.27304999,-129.3718167,53.27304999,-3,-3.414044142,0.414044142,1,0
5213,872_3,PAC 2013-062,2013,9,21,872,775340.2058,922220.6823,-129.3762333,53.25846667,-129.3758167,53.25885,10.9375,12.71521854,1.777718544,3,0
5214,872_4,PAC 2013-062,2013,9,21,872,775350.4168,922234.8945,-129.3762333,53.25846667,-129.3758167,53.25885,6.226666667,7.231398106,1.613660348,7,1
5215,872_5,PAC 2013-062,2013,9,21,872,775360.6277,922249.1068,-129.3762333,53.25846667,-129.3758167,53.25885,0,-2.979239941,2.979239941,1,0
5216,873_2,PAC 2013-062,2013,9,22,873,774202.704,930385.0152,-129.3988833,53.33103333,-129.3987667,53.33101667,11.28571429,13.68957138,2.403857095,2,0
5217,873_3,PAC 2013-062,2013,9,22,873,774217.5262,930380.6999,-129.3988833,53.33103333,-129.3987667,53.33101667,3.268292683,2.362689734,1.827120263,4,0
5218,875_5,PAC 2013-062,2013,9,22,875,769241.0296,932699.3635,-129.4757167,53.34938332,-129.4754833,53.34961665,1.757575758,2.664853334,2.060111515,4,1
5219,875_6,PAC 2013-062,2013,9,22,875,769250.3415,932713.3903,-129.4757167,53.34938332,-129.4754833,53.34961665,-3,-4.789247513,1.789247513,1,1
74,1169_1,Habitat Mapping 2017 - Gulf Islands,2017,8,25,1169,1200660.319,409223.2686,-123.27995,48.66410001,-123.2797,48.66351668,11.24137931,9.246418953,1.994960357,2,0
75,1169_2,Habitat Mapping 2017 - Gulf Islands,2017,8,25,1169,1200666.172,409205.3658,-123.27995,48.66410001,-123.2797,48.66351668,7.419354839,7.009595871,0.42090256,2,0
76,1169_3,Habitat Mapping 2017 - Gulf Islands,2017,8,25,1169,1200672.026,409187.463,-123.27995,48.66410001,-123.2797,48.66351668,4,4.945662022,0.945662022,1,0
77,1169_4,Habitat Mapping 2017 - Gulf Islands,2017,8,25,1169,1200677.879,409169.5603,-123.27995,48.66410001,-123.2797,48.66351668,2.117647059,2.803470135,0.732065397,6,0
78,1169_5,Habitat Mapping 2017 - Gulf Islands,2017,8,25,1169,1200683.732,409151.6575,-123.27995,48.66410001,-123.2797,48.66351668,1,0.832974315,0.167025685,1,0
79,1169_6,Habitat Mapping 2017 - Gulf Islands,2017,8,25,1169,1200689.585,409133.7547,-123.27995,48.66410001,-123.2797,48.66351668,-0.392857143,-0.275077879,0.451802403,2,0
83,1170_10,Habitat Mapping 2017 - Gulf Islands,2017,8,24,1170,1199673.626,409396.8275,-123.2941833,48.66749999,-123.2925333,48.66511669,6,5.865546227,0.134453773,2,0
84,1170_11,Habitat Mapping 2017 - Gulf Islands,2017,8,24,1170,1199682.674,409378.9945,-123.2941833,48.66749999,-123.2925333,48.66511669,5,4.903003693,0.096996307,2,0
85,1170_12,Habitat Mapping 2017 - Gulf Islands,2017,8,24,1170,1199691.722,409361.1616,-123.2941833,48.66749999,-123.2925333,48.66511669,3.705882353,3.643019676,0.441109545,3,0
86,1170_13,Habitat Mapping 2017 - Gulf Islands,2017,8,24,1170,1199700.77,409343.3287,-123.2941833,48.66749999,-123.2925333,48.66511669,2,2.188284636,0.188284636,3,0
87,1170_14,Habitat Mapping 2017 - Gulf Islands,2017,8,24,1170,1199709.818,409325.4958,-123.2941833,48.66749999,-123.2925333,48.66511669,1,0.978149593,0.021850407,1,0
88,1170_9,Habitat Mapping 2017 - Gulf Islands,2017,8,24,1170,1199664.578,409414.6604,-123.2941833,48.66749999,-123.2925333,48.66511669,8.524137931,6.459825039,2.064312892,8,0
89,1171_10,Habitat Mapping 2017 - Gulf Islands,2017,8,25,1171,1199536.771,409332.3011,-123.2957167,48.66693331,-123.29505,48.66531665,3,2.723018169,0.276981831,3,1
90,1171_11,Habitat Mapping 2017 - Gulf Islands,2017,8,25,1171,1199542.413,409314.4262,-123.2957167,48.66693331,-123.29505,48.66531665,2,1.806643367,0.193356633,1,1
91,1171_2,Habitat Mapping 2017 - Gulf Islands,2017,8,25,1171,1199491.633,409475.2996,-123.2957167,48.66693331,-123.29505,48.66531665,10,9.411164284,0.588835716,3,0
92,1171_3,Habitat Mapping 2017 - Gulf Islands,2017,8,25,1171,1199497.275,409457.4248,-123.2957167,48.66693331,-123.29505,48.66531665,9,8.683699608,0.316300392,2,0
93,1171_4,Habitat Mapping 2017 - Gulf Islands,2017,8,25,1171,1199502.918,409439.55,-123.2957167,48.66693331,-123.29505,48.66531665,7.706896552,7.36618185,0.555373027,3,0
94,1171_6,Habitat Mapping 2017 - Gulf Islands,2017,8,25,1171,1199514.202,409403.8003,-123.2957167,48.66693331,-123.29505,48.66531665,5,5.294614315,0.294614315,4,0
95,1171_7,Habitat Mapping 2017 - Gulf Islands,2017,8,25,1171,1199519.844,409385.9255,-123.2957167,48.66693331,-123.29505,48.66531665,4,4.364969254,0.364969254,3,0
96,1172_1,Habitat Mapping 2017 - Gulf Islands,2017,8,25,1172,1197405.361,411063.6056,-123.3231333,48.68178336,-123.3227833,48.68043334,14.75,14.36725235,0.688791275,3,0
97,1172_12,Habitat Mapping 2017 - Gulf Islands,2017,8,25,1172,1197450.09,410852.1066,-123.3231333,48.68178336,-123.3227833,48.68043334,2,2.601276875,0.601276875,1,0
98,1172_2,Habitat Mapping 2017 - Gulf Islands,2017,8,25,1172,1197409.427,411044.3784,-123.3231333,48.68178336,-123.3227833,48.68043334,12.56097561,12.56606293,0.491943545,5,0
99,1172_3,Habitat Mapping 2017 - Gulf Islands,2017,8,25,1172,1197413.493,411025.1512,-123.3231333,48.68178336,-123.3227833,48.68043334,10.46666667,10.65973759,0.510649172,2,0
100,1172_4,Habitat Mapping 2017 - Gulf Islands,2017,8,25,1172,1197417.56,411005.9241,-123.3231333,48.68178336,-123.3227833,48.68043334,9,9.315937042,0.315937042,1,0
101,1172_5,Habitat Mapping 2017 - Gulf Islands,2017,8,25,1172,1197421.626,410986.6969,-123.3231333,48.68178336,-123.3227833,48.68043334,8,8.137978554,0.137978554,1,0
102,1172_6,Habitat Mapping 2017 - Gulf Islands,2017,8,25,1172,1197425.692,410967.4697,-123.3231333,48.68178336,-123.3227833,48.68043334,7,7.181939125,0.181939125,1,0
103,1172_8,Habitat Mapping 2017 - Gulf Islands,2017,8,25,1172,1197433.825,410929.0153,-123.3231333,48.68178336,-123.3227833,48.68043334,5,4.851095676,0.148904324,1,0
104,1173_4,Habitat Mapping 2017 - Gulf Islands,2017,8,25,1173,1196153.126,410559.7386,-123.3406167,48.67781665,-123.3399167,48.67833335,16,14.23018646,1.769813538,1,0
105,1173_5,Habitat Mapping 2017 - Gulf Islands,2017,8,25,1173,1196164.72,410573.6329,-123.3406167,48.67781665,-123.3399167,48.67833335,11.42424242,11.54110146,0.770441807,4,0
106,1173_6,Habitat Mapping 2017 - Gulf Islands,2017,8,25,1173,1196176.315,410587.5272,-123.3406167,48.67781665,-123.3399167,48.67833335,7.5,8.043642044,0.543642044,6,0
107,1173_7,Habitat Mapping 2017 - Gulf Islands,2017,8,25,1173,1196187.909,410601.4215,-123.3406167,48.67781665,-123.3399167,48.67833335,5.119047619,5.443339348,0.933967681,4,0
108,1173_8,Habitat Mapping 2017 - Gulf Islands,2017,8,25,1173,1196199.503,410615.3157,-123.3406167,48.67781665,-123.3399167,48.67833335,0.689655172,-0.446223259,1.135878431,2,0
109,1174_1,Habitat Mapping 2017 - Gulf Islands,2017,8,25,1174,1194995.404,409916.2794,-123.3567667,48.67234999,-123.3573333,48.67199999,11.825,9.638138771,2.537837553,4,0
110,1174_2,Habitat Mapping 2017 - Gulf Islands,2017,8,25,1174,1194982.526,409903.3835,-123.3567667,48.67234999,-123.3573333,48.67199999,6,5.462659836,0.537340164,1,0
111,1174_3,Habitat Mapping 2017 - Gulf Islands,2017,8,25,1174,1194969.648,409890.4875,-123.3567667,48.67234999,-123.3573333,48.67199999,4,3.387794018,0.612205982,1,0
112,1174_4,Habitat Mapping 2017 - Gulf Islands,2017,8,25,1174,1194956.77,409877.5915,-123.3567667,48.67234999,-123.3573333,48.67199999,2,1.189258814,0.810741186,1,0
113,1175_1,Habitat Mapping 2017 - Gulf Islands,2017,8,26,1175,1192124.679,410905.0081,-123.3947167,48.68270003,-123.39445,48.68340003,5,6.229016304,1.229016304,1,0
114,1175_2,Habitat Mapping 2017 - Gulf Islands,2017,8,26,1175,1192128.597,410923.2923,-123.3947167,48.68270003,-123.39445,48.68340003,8,8.602571487,0.602571487,1,0
115,1175_3,Habitat Mapping 2017 - Gulf Islands,2017,8,26,1175,1192132.516,410941.5764,-123.3947167,48.68270003,-123.39445,48.68340003,10,10.24518585,0.245185852,9,0
116,1175_6,Habitat Mapping 2017 - Gulf Islands,2017,8,26,1175,1192144.273,410996.4289,-123.3947167,48.68270003,-123.39445,48.68340003,9,8.960300446,0.039699554,1,0
117,1175_7,Habitat Mapping 2017 - Gulf Islands,2017,8,26,1175,1192148.191,411014.7131,-123.3947167,48.68270003,-123.39445,48.68340003,1.326086957,2.724419594,1.602022503,3,0
118,1176_4,Habitat Mapping 2017 - Gulf Islands,2017,8,26,1176,1192642.925,411737.0089,-123.3876667,48.68959999,-123.3867833,48.69001668,14.64705882,14.36819172,0.66871716,4,0
119,1176_5,Habitat Mapping 2017 - Gulf Islands,2017,8,26,1176,1192658.16,411748.6954,-123.3876667,48.68959999,-123.3867833,48.69001668,12.21052632,12.85549736,0.766657478,4,0
120,1176_6,Habitat Mapping 2017 - Gulf Islands,2017,8,26,1176,1192673.395,411760.3819,-123.3876667,48.68959999,-123.3867833,48.69001668,8.142857143,8.393652916,1.444082178,5,0
121,1176_7,Habitat Mapping 2017 - Gulf Islands,2017,8,26,1176,1192688.63,411772.0683,-123.3876667,48.68959999,-123.3867833,48.69001668,0.621621622,1.460385084,1.587765313,3,0
122,1177_3,Habitat Mapping 2017 - Gulf Islands,2017,8,26,1177,1193186.63,411953.128,-123.37985,48.69155,-123.38115,48.69043331,14.33333333,14.02436352,0.341454506,3,0
123,1177_4,Habitat Mapping 2017 - Gulf Islands,2017,8,26,1177,1193175.125,411937.0566,-123.37985,48.69155,-123.38115,48.69043331,11,11.64326572,1,2,0
124,1177_5,Habitat Mapping 2017 - Gulf Islands,2017,8,26,1177,1193163.62,411920.9852,-123.37985,48.69155,-123.38115,48.69043331,7.3125,7.752833366,1.219812512,3,0
125,1177_6,Habitat Mapping 2017 - Gulf Islands,2017,8,26,1177,1193152.115,411904.9138,-123.37985,48.69155,-123.38115,48.69043331,4,4.189484596,0.189484596,2,0
126,1177_8,Habitat Mapping 2017 - Gulf Islands,2017,8,26,1177,1193129.104,411872.771,-123.37985,48.69155,-123.38115,48.69043331,2.428571429,2.119334936,0.445619277,2,0
127,1177_9,Habitat Mapping 2017 - Gulf Islands,2017,8,26,1177,1193117.599,411856.6995,-123.37985,48.69155,-123.38115,48.69043331,0.35,0.850014269,0.605004281,3,0
128,1178_1,Habitat Mapping 2017 - Gulf Islands,2017,8,26,1178,1192898.621,414583.2669,-123.3828167,48.71546669,-123.3852167,48.71696669,14.17391304,10.95246506,3.221447986,6,0
129,1178_10,Habitat Mapping 2017 - Gulf Islands,2017,8,26,1178,1192767.484,414697.8701,-123.3828167,48.71546669,-123.3852167,48.71696669,4,3.877265453,0.122734547,1,0
130,1178_11,Habitat Mapping 2017 - Gulf Islands,2017,8,26,1178,1192752.913,414710.6037,-123.3828167,48.71546669,-123.3852167,48.71696669,3,2.909100771,0.090899229,1,0
131,1178_12,Habitat Mapping 2017 - Gulf Islands,2017,8,26,1178,1192738.342,414723.3374,-123.3828167,48.71546669,-123.3852167,48.71696669,2,2.307579279,0.307579279,2,1
132,1178_13,Habitat Mapping 2017 - Gulf Islands,2017,8,26,1178,1192723.771,414736.0711,-123.3828167,48.71546669,-123.3852167,48.71696669,0,0.689012289,0.689012289,1,0
133,1178_4,Habitat Mapping 2017 - Gulf Islands,2017,8,26,1178,1192854.908,414621.4679,-123.3828167,48.71546669,-123.3852167,48.71696669,10,10.03665638,0.03665638,1,0
134,1178_7,Habitat Mapping 2017 - Gulf Islands,2017,8,26,1178,1192811.196,414659.669,-123.3828167,48.71546669,-123.3852167,48.71696669,7,6.960937023,0.039062977,1,0
135,1178_9,Habitat Mapping 2017 - Gulf Islands,2017,8,26,1178,1192782.054,414685.1364,-123.3828167,48.71546669,-123.3852167,48.71696669,5,5.424997807,0.424997807,1,0
136,1179_11,Habitat Mapping 2017 - Gulf Islands,2017,9,8,1179,1193162.997,416722.7469,-123.3798333,48.73375003,-123.3773667,48.7346,7,6.941870689,0.058129311,1,0
137,1179_12,Habitat Mapping 2017 - Gulf Islands,2017,9,8,1179,1193180.184,416732.4941,-123.3798333,48.73375003,-123.3773667,48.7346,6,5.423426151,0.576573849,2,0
138,1179_13,Habitat Mapping 2017 - Gulf Islands,2017,9,8,1179,1193197.37,416742.2414,-123.3798333,48.73375003,-123.3773667,48.7346,5,5.078404427,0.078404427,3,0
139,1179_14,Habitat Mapping 2017 - Gulf Islands,2017,9,8,1179,1193214.557,416751.9887,-123.3798333,48.73375003,-123.3773667,48.7346,1.763636364,2.556805134,1.002679071,4,0
140,1179_16,Habitat Mapping 2017 - Gulf Islands,2017,9,8,1179,1193248.93,416771.4832,-123.3798333,48.73375003,-123.3773667,48.7346,-1,-0.851727903,0.148272097,1,0
141,1179_4,Habitat Mapping 2017 - Gulf Islands,2017,9,8,1179,1193042.691,416654.516,-123.3798333,48.73375003,-123.3773667,48.7346,17,15.48967457,1.510325432,1,0
142,1179_5,Habitat Mapping 2017 - Gulf Islands,2017,9,8,1179,1193059.877,416664.2633,-123.3798333,48.73375003,-123.3773667,48.7346,14,14.37357044,0.373570442,1,0
143,1179_6,Habitat Mapping 2017 - Gulf Islands,2017,9,8,1179,1193077.064,416674.0105,-123.3798333,48.73375003,-123.3773667,48.7346,11,11.38088894,0.380888939,2,0
144,1179_7,Habitat Mapping 2017 - Gulf Islands,2017,9,8,1179,1193094.251,416683.7578,-123.3798333,48.73375003,-123.3773667,48.7346,12.23404255,11.72144032,0.512602238,4,0
145,1179_8,Habitat Mapping 2017 - Gulf Islands,2017,9,8,1179,1193111.437,416693.5051,-123.3798333,48.73375003,-123.3773667,48.7346,8.923076923,8.671731949,0.974748611,2,1
